Timestamp,Panel_Temp1_C,Panel_Temp2_C,Env_Temp_BMP_C,Pressure_hPa,Light_lux,Voltage_V,Current_mA,Power_mW
2025/8/16 12:06,44.12,45.12,34.99,1007.1,63037.4,20.53,117.05,2402.5
2025/8/16 12:07,44.12,46.88,35.24,1007.2,65249.3,20.574,117.2,2410
2025/8/16 12:07,44.81,46.88,34.41,1007.2,69673,20.677,117.85,2437.5
2025/8/16 12:08,44.81,46.88,34.64,1007.2,69304.3,20.659,117.4,2425
2025/8/16 12:08,44.81,47.38,34.82,1007.1,64512,20.496,116.5,2387.5
2025/8/16 12:09,44.69,47.38,34.35,1007.2,64512,20.507,116.55,2390
2025/8/16 12:09,44.69,47.38,34.58,1007.2,64143.4,20.478,117.2,2400
2025/8/16 12:10,44.69,45.31,34.13,1007.2,59351,20.329,116.35,2365
2025/8/16 12:10,44.88,45.31,34.66,1007.1,63774.7,20.464,117.15,2398.75
2025/8/16 12:11,44.88,45.31,35.15,1007.1,66355.2,20.519,117.5,2410
2025/8/16 12:11,44.88,45.81,35.44,1007.1,69673,20.584,117.85,2427.5
2025/8/16 12:12,45.44,45.81,34.96,1007.1,71884.8,20.64,118.15,2438.75
2025/8/16 12:12,45.44,45.81,35.1,1007.1,71516.2,20.604,117.95,2431.25
2025/8/16 12:13,45.44,48.06,35.26,1007.1,67461.1,20.458,117.15,2396.25
2025/8/16 12:13,46.19,48.06,35.55,1007,65986.6,20.394,116.8,2381.25
2025/8/16 12:14,46.19,48.06,35.48,1007.1,69673,20.491,117.3,2405
2025/8/16 12:14,46.19,47.94,35.7,1007.1,70778.9,20.493,117.25,2402.5
2025/8/16 12:15,47.44,47.94,35.85,1007,74833.9,20.573,117.25,2412.5
2025/8/16 12:15,47.44,47.94,35.65,1007.1,76677.1,20.599,117.95,2428.75
2025/8/16 12:16,47.44,49.31,35.93,1007,75571.2,20.531,117.55,2412.5
2025/8/16 12:16,48.06,49.31,36.3,1007,74465.3,20.48,117.3,2402.5
2025/8/16 12:17,48.06,49.31,36.45,1007,72622.1,20.41,116.9,2386.25
2025/8/16 12:17,48.06,51.06,36.5,1007,71884.8,20.37,116.65,2376.25
2025/8/16 12:18,49.31,51.06,36.77,1007,71147.5,20.333,116.4,2367.5
2025/8/16 12:18,49.31,51.06,36.35,1007.1,69673,20.308,116.35,2363.75
2025/8/16 12:19,49.31,51.06,35.99,1007.1,72253.4,20.385,117,2386.25
2025/8/16 12:19,49.25,51.06,35.17,1007.1,71516.2,20.375,116.95,2383.75
2025/8/16 12:20,49.25,51.06,35.52,1007.1,68198.4,20.323,116.7,2371.25
2025/8/16 12:20,49.25,48.12,35.21,1007.1,63037.4,20.164,115.8,2335
2025/8/16 12:21,48.38,48.12,35.65,1007,58245.1,20.013,114.9,2300
2025/8/16 12:21,48.38,48.12,36.21,1007,54558.7,19.907,114.3,2277.5
2025/8/16 12:22,48.38,49.88,35.99,1007,53452.8,19.879,114.15,2268.75
2025/8/16 12:22,48.12,49.88,35.87,1007,51609.6,19.831,113.9,2258.75
2025/8/16 12:23,48.12,49.88,35.97,1007,50135,19.786,113.6,2248.75
2025/8/16 12:23,48.12,48.62,35.85,1007,47923.2,19.725,113.3,2235
2025/8/16 12:24,47.62,48.62,35.97,1006.9,46633,19.673,113,2223.75
2025/8/16 12:24,47.62,48.62,36.04,1007,46817.3,19.706,113.15,2230
2025/8/16 12:25,47.62,47.69,35.95,1007,49397.8,19.868,114.05,2265
2025/8/16 12:25,46.75,47.69,35.62,1007,51241,19.981,114.7,2293.75
2025/8/16 12:26,46.75,47.69,34.75,1007,57139.2,20.23,116.15,2348.75
2025/8/16 12:26,46.75,47.56,34.92,1007,58982.4,20.312,116.6,2367.5
2025/8/16 12:27,45.88,47.56,35.33,1007,61931.5,20.399,117.1,2387.5
2025/8/16 12:27,45.88,47.56,35.12,1007.1,61194.2,20.4,117.15,2390
2025/8/16 12:28,45.88,46.62,35.5,1007,64880.6,20.5,117.7,2412.5
2025/8/16 12:28,45.19,46.62,35.66,1007,65617.9,20.5,117.65,2412.5
2025/8/16 12:29,45.19,46.62,35.32,1007.1,63774.7,20.417,117.25,2393.75
2025/8/16 12:29,45.19,45.88,35.64,1007,64143.4,20.417,117.2,2392.5
2025/8/16 12:30,46.12,45.88,35.46,1007.1,66723.8,20.522,117.8,2418.75
2025/8/16 12:30,46.12,45.88,35.55,1007.1,72622.1,20.663,118.6,2451.25
2025/8/16 12:31,46.12,45.75,35.72,1007,71516.2,20.601,118.25,2435
2025/8/16 12:31,45.94,45.75,35.79,1007.1,75571.2,20.671,118.65,2453.75
2025/8/16 12:32,45.94,45.75,36.18,1007.1,74833.9,20.596,118.2,2435
2025/8/16 12:32,45.94,47.19,35.67,1007.1,50503.7,19.696,113.1,2228.75
2025/8/16 12:33,47.75,47.19,35.86,1007.1,41472,19.247,110.5,2126.25
2025/8/16 12:33,47.75,47.19,35.98,1007.1,41472,19.282,110.75,2136.25
2025/8/16 12:34,47.75,48.12,36.12,1007.1,44421.1,19.478,111.9,2178.75
2025/8/16 12:34,47.44,48.12,36.09,1007.1,40366.1,19.24,110.55,2127.5
2025/8/16 12:35,47.44,48.12,36.18,1007.1,54927.4,20.125,115.55,2325
2025/8/16 12:35,47.44,47.62,36.5,1007.1,62668.8,20.396,117.05,2387.5
2025/8/16 12:36,47.06,47.62,36.77,1007.1,47923.2,19.692,113.05,2226.25
2025/8/16 12:36,47.06,47.62,36.44,1007,41287.7,19.264,110.6,2130
2025/8/16 12:37,47.06,48.19,36.31,1007,37785.6,19.051,109.4,2085
2025/8/16 12:37,46.94,48.19,36.64,1007,36864,19.02,109.2,2076.25
2025/8/16 12:38,46.94,48.19,35.84,1007,36864,19.073,109.5,2088.75
2025/8/16 12:38,46.94,47.94,35.93,1007,36864,19.104,109.75,2097.5
2025/8/16 12:39,45.75,47.94,36.03,1007,36864,19.15,110,2105
2025/8/16 12:39,45.75,47.94,35.85,1007,50872.3,20.091,115.35,2318.75
2025/8/16 12:40,45.75,45.44,34.69,1007,58245.1,20.475,117.5,2406.25
2025/8/16 12:40,43.81,45.44,35.37,1007,58613.8,20.45,117.35,2400
2025/8/16 12:41,43.81,45.44,35.4,1007,48660.5,20.022,114.95,2302.5
2025/8/16 12:41,43.81,45.25,35.28,1007,54190.1,20.276,116.4,2358.75
2025/8/16 12:42,43.12,45.25,34.79,1007,42393.6,19.681,113,2223.75
2025/8/16 12:42,43.12,45.25,34.29,1007,37785.6,19.359,111.15,2152.5
2025/8/16 12:43,43.12,44.75,34.8,1007,47923.2,20.093,115.35,2318.75
2025/8/16 12:43,42.38,44.75,34.71,1007,52346.9,20.288,116.4,2361.25
2025/8/16 12:44,42.38,44.75,34.59,1007,58613.8,20.539,117.85,2421.25
2025/8/16 12:44,42.38,45.5,35.25,1007,61931.5,20.604,118.2,2437.5
2025/8/16 12:45,42.81,45.5,35.41,1007,61562.9,20.559,117.95,2425
2025/8/16 12:45,42.81,45.5,35.57,1006.9,58245.1,20.415,117.05,2390
2025/8/16 12:46,42.81,44.94,35.54,1006.9,49029.1,19.995,114.7,2293.75
2025/8/16 12:46,43.5,44.94,35.61,1006.9,48291.8,20.006,114.75,2296.25
2025/8/16 12:47,43.5,44.94,35.79,1006.9,50135,20.069,115.1,2310
2025/8/16 12:47,43.5,45.88,35.34,1007,51241,20.16,115.6,2331.25
2025/8/16 12:48,43.69,45.88,33.54,1007,48291.8,20.074,115.15,2312.5
2025/8/16 12:48,43.69,45.88,33.5,1006.9,57139.2,20.495,117.6,2410
2025/8/16 12:49,43.69,43.69,34.48,1006.9,52715.5,20.306,116.45,2365
2025/8/16 12:49,41.88,43.69,34.85,1006.9,52346.9,20.241,116.05,2348.75
2025/8/16 12:50,41.88,43.69,34.99,1006.9,53084.2,20.288,116.3,2358.75
2025/8/16 12:50,41.88,44.69,35.02,1006.9,53452.8,20.285,116.15,2355
2025/8/16 12:51,42.81,44.69,34.37,1006.9,65249.3,20.71,117.95,2443.75
2025/8/16 12:51,42.81,44.69,34.42,1006.9,55664.6,20.325,116.6,2370
2025/8/16 12:52,42.81,43.94,34.52,1006.9,70778.9,20.831,119.5,2488.75
2025/8/16 12:52,43,43.94,34.26,1006.9,61562.9,20.587,118.15,2432.5
2025/8/16 12:53,43,43.94,33.43,1006.9,67092.5,20.711,118.9,2461.25
2025/8/16 12:53,43,43.31,34.12,1006.9,53084.2,20.136,115.65,2328.75
2025/8/16 12:54,43.25,43.31,34.08,1006.9,41656.3,19.57,112.45,2201.25
2025/8/16 12:54,43.25,43.31,33.45,1006.9,44421.1,19.837,113.95,2261.25
2025/8/16 12:55,43.25,42.75,33.98,1006.9,54927.4,20.444,117.45,2400
2025/8/16 12:55,42.5,42.75,34.23,1006.9,74465.3,20.989,120.5,2528.75
2025/8/16 12:56,42.5,42.75,34.42,1006.8,67461.1,20.756,119.2,2473.75
2025/8/16 12:56,42.5,42.5,34.24,1006.8,61931.5,20.577,118.2,2432.5
2025/8/16 12:57,42,42.5,34.48,1006.8,67829.8,20.765,119.3,2477.5
2025/8/16 12:57,42,42.5,34.79,1006.8,54190.1,20.09,115.4,2318.75
2025/8/16 12:58,42,43.5,34.98,1006.8,62668.8,20.549,118.05,2425
2025/8/16 12:58,43.25,43.5,35.19,1006.8,69673,20.733,119.1,2470
2025/8/16 12:59,43.25,43.5,35.14,1006.7,65986.6,20.593,118.25,2435
2025/8/16 12:59,43.25,45.31,35.08,1006.8,67461.1,20.612,118.4,2441.25
2025/8/16 13:00,44.56,45.31,35.19,1006.7,64143.4,20.504,117.75,2415
2025/8/16 13:00,44.56,45.31,35.28,1006.7,58245.1,20.249,116.35,2355
2025/8/16 13:01,44.56,46.44,35.34,1006.6,57139.2,20.205,116.1,2345
2025/8/16 13:01,45.44,46.44,35.24,1006.7,47923.2,19.79,113.7,2251.25
2025/8/16 13:02,45.44,46.44,35.55,1006.6,57507.8,20.254,116.35,2357.5
2025/8/16 13:02,45.44,47.62,34.52,1006.7,56401.9,20.224,116.15,2348.75
2025/8/16 13:03,45.56,47.62,35.4,1006.6,56033.3,20.196,116,2342.5
2025/8/16 13:03,45.56,47.62,35.4,1006.6,47185.9,19.75,113.5,2242.5
2025/8/16 13:04,45.56,46.25,35.32,1006.6,46817.3,19.729,113.35,2236.25
2025/8/16 13:04,45.38,46.25,35.36,1006.5,53084.2,20.128,115.65,2326.25
2025/8/16 13:05,45.38,46.25,35.19,1006.5,54558.7,20.163,115.8,2335
2025/8/16 13:05,45.38,46.12,35.66,1006.5,61562.9,20.417,117.25,2393.75
2025/8/16 13:06,45.12,46.12,34.88,1006.6,65617.9,20.556,118.05,2427.5
2025/8/16 13:06,45.12,46.12,35.35,1006.5,64143.4,20.487,117.7,2410
2025/8/16 13:07,45.12,46.38,35.57,1006.5,72253.4,20.702,118.9,2461.25
2025/8/16 13:07,45,46.38,35.74,1006.4,70041.6,20.594,118.25,2435
2025/8/16 13:08,45,46.38,35.88,1006.4,61931.5,20.339,116.85,2376.25
2025/8/16 13:08,45,46.88,35.94,1006.4,61194.2,20.301,116.6,2367.5
2025/8/16 13:09,45.88,46.88,36.15,1006.4,57507.8,20.163,115.85,2336.25
2025/8/16 13:09,45.88,46.88,36.03,1006.4,57139.2,20.161,115.85,2335
2025/8/16 13:10,45.88,46.81,36.08,1006.3,54927.4,20.076,115.35,2316.25
2025/8/16 13:10,46.5,46.81,36.09,1006.4,47554.6,19.751,113.5,2242.5
2025/8/16 13:11,46.5,46.81,36.26,1006.4,40181.8,19.296,111.45,2150
2025/8/16 13:11,46.5,48.38,35.86,1006.4,43499.5,19.597,113.15,2217.5
2025/8/16 13:12,46.38,48.38,36.1,1006.4,48291.8,19.87,114.7,2280
2025/8/16 13:12,46.38,48.38,35.19,1006.4,49397.8,19.946,115.15,2296.25
2025/8/16 13:13,46.38,47.44,35.59,1006.5,54558.7,20.183,116.5,2351.25
2025/8/16 13:13,44.81,47.44,35.72,1006.5,58245.1,20.347,117.45,2390
2025/8/16 13:14,44.81,47.44,35.71,1006.5,56770.6,20.286,117.15,2376.25
2025/8/16 13:14,44.81,44.44,35.32,1006.6,53821.4,20.185,116.55,2353.75
2025/8/16 13:15,44,44.44,34.9,1006.6,53084.2,20.206,116.7,2357.5
2025/8/16 13:15,44,44.44,34.15,1006.7,48660.5,20.035,115.7,2318.75
2025/8/16 13:16,44,42.69,34.22,1006.7,49029.1,20.106,116.1,2335
2025/8/16 13:16,42.56,42.69,34.23,1006.7,49029.1,20.118,116.2,2336.25
2025/8/16 13:17,42.56,42.69,34.62,1006.7,46817.3,20.007,115.55,2312.5
2025/8/16 13:17,42.56,41.44,34.6,1006.6,44052.5,19.892,114.85,2285
2025/8/16 13:18,42.19,41.44,34.62,1006.6,39075.8,19.575,113.05,2213.75
2025/8/16 13:18,42.19,41.44,34.61,1006.6,36495.4,19.396,112.05,2172.5
2025/8/16 13:19,42.19,41.69,34.62,1006.6,34836.5,19.272,111.3,2143.75
2025/8/16 13:19,41,41.69,34.12,1006.6,33546.2,19.164,110.7,2121.25
2025/8/16 13:20,41,41.69,33.54,1006.7,32071.7,19.034,109.95,2092.5
2025/8/16 13:20,41,38.88,34.03,1006.7,32256,19.08,110.2,2103.75
2025/8/16 13:21,40.62,38.88,34.02,1006.6,32993.3,19.191,110.85,2127.5
2025/8/16 13:21,40.62,38.88,33.74,1006.7,33546.2,19.285,111.35,2148.75
2025/8/16 13:22,40.62,40.81,33.41,1006.7,33361.9,19.288,111.4,2148.75
2025/8/16 13:22,39.81,40.81,33.91,1006.7,33730.6,19.335,111.65,2158.75
2025/8/16 13:23,39.81,40.81,33.87,1006.6,34099.2,19.386,111.95,2171.25
2025/8/16 13:23,39.81,39.75,34.03,1006.7,34836.5,19.48,112.5,2191.25
2025/8/16 13:24,39.31,39.75,33.72,1006.6,35389.4,19.546,112.9,2207.5
2025/8/16 13:24,39.31,39.75,33.96,1006.7,35758.1,19.566,112.95,2210
2025/8/16 13:25,39.31,39.44,34.29,1006.6,35942.4,19.579,113.05,2213.75
2025/8/16 13:25,39.5,39.44,34.4,1006.6,36311,19.619,113.25,2222.5
2025/8/16 13:26,39.5,39.44,34.38,1006.7,36495.4,19.634,113.35,2226.25
2025/8/16 13:26,39.5,40.81,34.32,1006.7,35758.1,19.565,112.95,2210
2025/8/16 13:27,39.38,40.81,34.2,1006.7,36495.4,19.641,113.4,2226.25
2025/8/16 13:27,39.38,40.81,34.34,1006.6,35573.8,19.544,112.85,2206.25
2025/8/16 13:28,39.38,38.88,34.29,1006.6,33361.9,19.336,111.65,2158.75
2025/8/16 13:28,38.81,38.88,33.91,1006.6,33546.2,19.384,111.95,2171.25
2025/8/16 13:29,38.81,38.88,33.59,1006.6,35758.1,19.615,113.25,2222.5
2025/8/16 13:29,38.81,39.44,33.71,1006.6,37048.3,19.719,113.85,2245
2025/8/16 13:30,38.5,39.44,33.87,1006.5,38338.6,19.82,114.4,2267.5
2025/8/16 13:30,38.5,39.44,33.81,1006.5,38891.5,19.859,114.65,2277.5
2025/8/16 13:31,38.5,39.25,33.79,1006.6,39260.2,19.895,114.85,2285
2025/8/16 13:31,38.31,39.25,33.63,1006.5,39444.5,19.92,115,2291.25
2025/8/16 13:32,38.31,39.25,33.54,1006.6,38522.9,19.856,114.6,2275
2025/8/16 13:32,38.31,38.5,33.47,1006.6,39628.8,19.951,115.15,2297.5
2025/8/16 13:33,37.88,38.5,33.73,1006.6,41656.3,20.083,115.9,2328.75
2025/8/16 13:33,37.88,38.5,33.96,1006.6,40181.8,19.946,115.15,2296.25
2025/8/16 13:34,37.88,39.12,33.99,1006.6,37417,19.731,113.9,2246.25
2025/8/16 13:34,38.38,39.12,33.93,1006.6,40734.7,20.014,115.5,2312.5
2025/8/16 13:35,38.38,39.12,33.91,1006.7,38891.5,19.86,114.65,2277.5
2025/8/16 13:35,38.38,39.19,33.96,1006.6,37601.3,19.764,114.05,2255
2025/8/16 13:36,38.06,39.19,34.02,1006.6,36126.7,19.626,113.3,2223.75
2025/8/16 13:37,38.06,39.19,34.13,1006.7,34836.5,19.511,112.65,2197.5
2025/8/16 13:37,38.06,39.38,34.02,1006.7,34283.5,19.448,112.25,2183.75
2025/8/16 13:38,38.5,39.38,33.16,1006.6,34836.5,19.531,112.75,2201.25
2025/8/16 13:38,38.5,39.38,32.86,1006.7,34467.8,19.532,112.75,2201.25
2025/8/16 13:39,38.5,38.31,33.05,1006.6,35942.4,19.688,113.7,2238.75
2025/8/16 13:39,37,38.31,32.61,1006.6,35942.4,19.714,113.85,2245
2025/8/16 13:40,37,38.31,32.79,1006.6,36864,19.815,114.4,2267.5
2025/8/16 13:40,37,36.56,32.33,1006.6,34836.5,19.624,113.35,2223.75
2025/8/16 13:41,36.56,36.56,32.92,1006.6,33914.9,19.538,112.85,2206.25
2025/8/16 13:41,36.56,36.56,33.08,1006.6,34652.2,19.6,113.15,2217.5
2025/8/16 13:42,36.56,35.81,33.03,1006.6,36311,19.756,114.1,2255
2025/8/16 13:42,37.19,35.81,32.82,1006.6,35020.8,19.659,113.5,2232.5
2025/8/16 13:43,37.19,35.81,32.46,1006.6,36864,19.846,114.55,2273.75
2025/8/16 13:43,37.19,36.31,32.87,1006.5,41103.4,20.163,116.4,2347.5
2025/8/16 13:44,36.62,36.31,33.18,1006.5,45527,20.401,117.75,2402.5
2025/8/16 13:44,36.62,36.31,33.41,1006.5,40366.1,20.038,115.65,2318.75
2025/8/16 13:45,36.62,37.69,33.42,1006.5,37601.3,19.815,114.4,2267.5
2025/8/16 13:45,37.62,37.69,33.64,1006.5,37417,19.784,114.2,2258.75
2025/8/16 13:46,37.62,37.69,33.65,1006.5,37232.6,19.765,114.1,2255
2025/8/16 13:46,37.62,39.38,33.88,1006.5,36495.4,19.664,113.5,2232.5
2025/8/16 13:47,38.31,39.38,33.77,1006.5,35758.1,19.628,113.3,2223.75
2025/8/16 13:47,38.31,39.38,33.61,1006.6,34836.5,19.532,112.75,2201.25
2025/8/16 13:48,38.31,39,33.38,1006.5,31887.4,19.212,110.95,2132.5
2025/8/16 13:48,38,39,33.63,1006.5,30044.2,18.993,109.65,2082.5
2025/8/16 13:49,38,39,33.07,1006.5,32809,19.347,111.7,2161.25
2025/8/16 13:49,38,38.69,32.81,1006.6,34652.2,19.58,113.05,2213.75
2025/8/16 13:50,37.5,38.69,32.7,1006.6,38891.5,19.956,115.2,2300
2025/8/16 13:50,37.5,38.69,32.58,1006.5,35942.4,19.728,113.9,2246.25
2025/8/16 13:51,37.5,37.38,32.86,1006.6,35573.8,19.692,113.75,2240
2025/8/16 13:51,36.75,37.38,33.17,1006.5,34467.8,19.583,113.1,2213.75
2025/8/16 13:52,36.75,37.38,33.04,1006.5,30412.8,19.103,110.3,2107.5
2025/8/16 13:52,36.75,36.88,32.67,1006.5,29859.8,19.052,110.05,2097.5
2025/8/16 13:53,36.75,36.88,33.01,1006.5,30228.5,19.093,110.3,2105
2025/8/16 13:53,36.75,36.88,33.24,1006.5,29491.2,18.995,109.7,2085
2025/8/16 13:54,36.75,37.5,33.18,1006.4,29491.2,18.991,109.7,2082.5
2025/8/16 13:54,37,37.5,33.26,1006.5,30228.5,19.095,110.25,2105
2025/8/16 13:55,37,37.5,33.21,1006.5,31887.4,19.302,111.45,2150
2025/8/16 13:55,37,39.19,33.53,1006.5,33177.6,19.465,112.35,2187.5
2025/8/16 13:56,37.5,39.19,33.44,1006.5,34836.5,19.596,113.1,2216.25
2025/8/16 13:56,37.5,39.19,33.36,1006.5,33914.9,19.517,112.65,2200
2025/8/16 13:57,37.5,38.25,33.27,1006.5,32256,19.324,111.55,2156.25
2025/8/16 13:57,37.06,38.25,33.3,1006.5,31518.7,19.256,111.1,2140
2025/8/16 13:58,37.06,38.25,33.3,1006.5,30412.8,19.097,110.25,2105
2025/8/16 13:58,37.06,36.38,33.47,1006.6,28569.6,18.834,108.75,2047.5
2025/8/16 13:59,37.12,36.38,33.62,1006.6,29859.8,19.029,109.85,2091.25
2025/8/16 13:59,37.12,36.38,33.58,1006.6,30965.8,19.198,110.8,2127.5
2025/8/16 14:00,37.12,37.38,33.65,1006.5,32993.3,19.415,112.1,2175
2025/8/16 14:00,37.5,37.38,33.72,1006.6,30228.5,19.055,110,2095
2025/8/16 14:01,37.5,37.38,33.69,1006.6,29306.9,18.938,109.3,2070
2025/8/16 14:01,37.5,37.62,33.76,1006.6,28753.9,18.839,108.75,2047.5
2025/8/16 14:02,37.81,37.62,33.71,1006.6,25989.1,18.329,105.85,1940
2025/8/16 14:02,37.81,37.62,33.77,1006.6,24330.2,17.94,103.65,1860
2025/8/16 14:03,37.81,39.12,32.8,1006.6,23961.6,17.869,103.25,1845
2025/8/16 14:03,37.31,39.12,32.71,1006.5,24145.9,17.925,103.6,1857.5
2025/8/16 14:04,37.31,39.12,32.61,1006.5,24698.9,18.085,104.5,1890
2025/8/16 14:04,37.31,35.94,32.48,1006.5,24514.6,18.062,104.4,1886.25
2025/8/16 14:05,35.94,35.94,32.48,1006.5,23961.6,17.871,103.3,1845
2025/8/16 14:05,35.94,35.94,32.61,1006.5,22671.4,17.517,101.25,1773.75
2025/8/16 14:06,35.94,35.44,32.83,1006.5,22579.2,17.485,101.05,1767.5
2025/8/16 14:06,35.44,35.44,32.99,1006.5,22947.8,17.615,101.8,1793.75
2025/8/16 14:07,35.44,35.44,32.9,1006.6,23224.3,17.698,102.3,1810
2025/8/16 14:07,35.44,35.94,32.89,1006.6,24514.6,18.09,104.5,1890
2025/8/16 14:08,35.31,35.94,32.45,1006.6,25989.1,18.454,106.6,1968.75
2025/8/16 14:08,35.31,35.94,32.41,1006.6,27648,18.825,108.75,2047.5
2025/8/16 14:09,35.31,34.75,32.12,1006.7,28938.2,19.06,110.1,2098.75
2025/8/16 14:09,34.94,34.75,32.1,1006.7,30965.8,19.364,111.8,2165
2025/8/16 14:10,34.94,34.75,32.48,1006.6,29675.5,19.151,110.6,2117.5
2025/8/16 14:10,34.94,34.56,32.44,1006.7,31887.4,19.433,112.2,2181.25
2025/8/16 14:11,35.06,34.56,32.07,1006.7,29306.9,19.046,109.95,2095
2025/8/16 14:11,35.06,34.56,32.39,1006.7,28016.6,18.851,108.85,2052.5
2025/8/16 14:12,35.06,35,32.19,1006.6,29859.8,19.153,110.55,2117.5
2025/8/16 14:12,35.44,35,32,1006.7,30781.4,19.324,111.6,2156.25
2025/8/16 14:13,35.44,35,32.48,1006.6,34099.2,19.683,113.6,2236.25
2025/8/16 14:13,35.44,35.94,32.33,1006.6,28385.3,18.899,109.1,2062.5
2025/8/16 14:14,35.31,35.94,32.6,1006.6,28569.6,18.955,109.4,2075
2025/8/16 14:14,35.31,35.94,32.47,1006.6,30044.2,19.176,110.7,2123.75
2025/8/16 14:15,35.31,35.25,32.78,1006.6,30228.5,19.161,110.6,2120
2025/8/16 14:15,35.75,35.25,32.94,1006.6,28016.6,18.826,108.7,2046.25
2025/8/16 14:16,35.75,35.25,33.1,1006.6,29859.8,19.109,110.35,2110
2025/8/16 14:16,35.75,37.31,33.27,1006.6,24514.6,18.087,104.45,1888.75
2025/8/16 14:17,36.56,37.31,33.37,1006.5,23961.6,17.91,103.45,1853.75
2025/8/16 14:17,36.56,37.31,33.48,1006.5,27279.4,18.664,107.75,2011.25
2025/8/16 14:18,36.56,38.44,33.53,1006.5,26726.4,18.538,107.05,1985
2025/8/16 14:18,36.94,38.44,33.45,1006.5,24698.9,18.114,104.65,1896.25
2025/8/16 14:19,36.94,38.44,33.31,1006.5,25620.5,18.327,105.85,1940
2025/8/16 14:19,36.94,38,33.33,1006.6,26542.1,18.529,107,1982.5
2025/8/16 14:20,36.69,38,33.43,1006.5,31334.4,19.334,111.6,2156.25
2025/8/16 14:20,36.69,38,33.51,1006.5,32071.7,19.379,111.85,2166.25
2025/8/16 14:21,36.69,36.62,33.5,1006.5,32624.6,19.442,112.2,2183.75
2025/8/16 14:21,36.81,36.62,33.58,1006.5,37048.3,19.891,114.8,2283.75
2025/8/16 14:22,36.81,36.62,33.69,1006.5,45342.7,20.434,117.9,2408.75
2025/8/16 14:22,36.81,37.31,33.84,1006.5,51978.2,20.728,119.6,2477.5
2025/8/16 14:23,37.31,37.31,34.08,1006.5,49766.4,20.548,118.55,2435
2025/8/16 14:23,37.31,37.31,34.32,1006.5,56033.3,20.776,119.85,2490
2025/8/16 14:24,37.31,38.31,34.47,1006.5,61931.5,20.923,120.7,2525
2025/8/16 14:24,39.69,38.31,34.53,1006.4,47185.9,20.294,117.1,2376.25
2025/8/16 14:25,39.69,38.31,34.61,1006.4,39260.2,19.712,113.75,2242.5
2025/8/16 14:25,39.69,41.81,34.67,1006.4,47923.2,20.294,117.1,2376.25
2025/8/16 14:26,41.44,41.81,34.83,1006.4,41103.4,19.77,114.1,2255
2025/8/16 14:26,41.44,41.81,34.98,1006.4,43130.9,19.965,115.2,2300
2025/8/16 14:27,41.44,41.69,34.86,1006.4,33361.9,19.2,110.85,2127.5
2025/8/16 14:27,42,41.69,34.49,1006.5,40181.8,19.772,114.15,2257.5
2025/8/16 14:28,42,41.69,34.5,1006.5,30228.5,18.726,108.15,2025
2025/8/16 14:28,42,41.88,34.63,1006.5,37969.9,19.624,113.3,2223.75
2025/8/16 14:29,41.38,41.88,34.87,1006.5,38707.2,19.712,113.8,2242.5
2025/8/16 14:29,41.38,41.88,34.7,1006.5,35758.1,19.43,112.2,2178.75
2025/8/16 14:30,41.38,41.5,34.94,1006.6,38338.6,19.664,113.55,2232.5
2025/8/16 14:30,41.69,41.5,34.98,1006.5,35020.8,19.326,111.6,2156.25
2025/8/16 14:31,41.69,41.5,34.86,1006.6,28938.2,18.597,107.4,1996.25
2025/8/16 14:31,41.69,42.81,34.93,1006.6,26173.4,18.13,104.7,1898.75
2025/8/16 14:32,41.38,42.81,34.84,1006.6,26542.1,18.241,105.35,1921.25
2025/8/16 14:32,41.38,42.81,35.04,1006.5,42393.6,20.031,115.6,2316.25
2025/8/16 14:33,41.38,41.44,34.93,1006.6,46080,20.25,116.9,2365
2025/8/16 14:33,40.88,41.44,35.13,1006.6,35942.4,19.401,112,2172.5
2025/8/16 14:34,40.88,41.44,35.26,1006.5,31334.4,18.892,109.05,2060
2025/8/16 14:34,40.88,41.19,35.16,1006.6,29859.8,18.724,108,2023.75
2025/8/16 14:35,41.19,41.19,35.1,1006.5,27095,18.263,105.35,1922.5
2025/8/16 14:35,41.19,41.19,35.12,1006.5,25251.8,17.955,103.6,1860
2025/8/16 14:36,41.19,42.19,34.93,1006.5,24514.6,17.756,102.45,1818.75
2025/8/16 14:36,40.5,42.19,35.08,1006.6,24883.2,17.891,103.25,1847.5
2025/8/16 14:37,40.5,42.19,34.96,1006.5,24698.9,17.859,103.05,1841.25
2025/8/16 14:37,40.5,40.88,34.96,1006.6,25989.1,18.192,104.95,1908.75
2025/8/16 14:38,39.81,40.88,34.83,1006.6,30597.1,18.978,109.45,2076.25
2025/8/16 14:38,39.81,40.88,34.57,1006.6,31150.1,19.069,110,2097.5
2025/8/16 14:39,39.81,41.69,34.75,1006.6,26910.7,18.384,106.05,1950
2025/8/16 14:39,38.56,41.69,33.82,1006.5,35389.4,19.597,113,2213.75
2025/8/16 14:40,38.56,41.69,33.89,1006.6,36864,19.794,114.15,2258.75
2025/8/16 14:40,38.56,39.12,34.37,1006.5,29122.6,18.704,107.9,2017.5
2025/8/16 14:41,37.94,39.12,34.43,1006.5,23500.8,17.575,101.4,1783.75
2025/8/16 14:41,37.94,39.12,34.34,1006.5,22671.4,17.362,100.2,1738.75
2025/8/16 14:42,37.94,39.88,34.35,1006.5,23777.3,17.734,102.35,1815
2025/8/16 14:42,38.12,39.88,34.2,1006.5,26542.1,18.364,106,1946.25
